subj_id,NatNess,measure,sentID
R_5A3j2kWcSoGb2z7,5,Natural,109
R_UftK5VCoUFhBQfn,5,Natural,109
R_1i52cNrFLlQofDH,5,Natural,109
R_2TS3Dz7DecuSBw5,5,Natural,109
R_27VBNyVzZQAoKT5,6,Natural,109
R_3Mm7GJhcdvN3kKR,5,Natural,109
R_2UVfO8fX3fKoECN,4,Natural,109
R_3EXYnfdDhfLx45R,6,Natural,109
R_pLSAZuQYwnECElH,6,Natural,109
R_1OrjdSec7LbKnTP,5,Natural,109
R_3dXGr8Iipx2j6bH,6,Natural,109
R_3e44JFk7FsyNCyj,6,Natural,109
R_brugXlWLVk31ve9,4,Natural,110
R_2ONj3n03G0tLorq,5,Natural,110
R_2y4bF24AXuDscvO,6,Natural,110
R_3Iq9VHtkSBWEpEh,6,Natural,110
R_2ZVJDLfArV7jvub,6,Natural,110
R_ZxXnxcvVTAiWOit,5,Natural,110
R_3gLQ81v2NzoLKjG,6,Natural,110
R_3qf0HcFJMNmjjtY,4,Natural,110
R_31hf5LtsfZRjmey,6,Natural,110
R_1omOfVvQXu41gTe,6,Natural,110
R_12xoTVBdCgwH4OZ,5,Natural,110
R_3MuMg7RIFgTTxPa,6,Natural,110
R_2ScT8z3dyb1PQg7,5,Natural,110
R_2wM0FxKdpajKK94,6,Natural,110
R_3EQlfjlsoGNJpHd,5,Natural,110
R_3smfSQGciRidBCR,4,Natural,110
R_3HNdlMKraMsCN7A,5,Natural,110
R_3g8cyJdd4kVbtjT,5,Natural,110
R_1Fu28vaC41GOtJi,6,Natural,110
R_3g2cyaUO2Yw6VBt,5,Natural,110
R_3QDdfu7BbWRdSpa,3,Natural,110
R_2v7UB4XcNmqRlkH,3,Natural,110
R_2sXqPXU0FFGnq6c,6,Natural,110
R_1FaN0DmS3ptai9w,6,Natural,110
R_29cEilrERsh9L4M,6,Natural,110
R_3gNTX9x77jEuwjk,6,Natural,110
R_cPfRLoFW4HbWL8B,5,Natural,110
R_3feMl4i8dYxINjH,6,Natural,110
R_BEdB8CQjh6NV0Fr,6,Natural,110
R_1K8YF5J90lXrLI6,6,Natural,110
R_2akskyK4Q8mBOoN,5,Natural,110
R_QhRNexHibNtZlmx,2,Natural,110
R_2478SXLZm5wqKBS,6,Natural,110
R_8uo4PgOEo3NaD9D,4,Natural,110
R_1i34oCzAj8geMMf,6,Natural,110
R_Q03hI5KVidVctu9,6,Natural,110
R_1gMbRwYLELkVyxN,6,Natural,110
R_3CDxki7DHIckjbP,6,Natural,110
R_1GWAA9TXrKKiRdT,6,Natural,110
R_1hHbM2b5o8m9lLm,3,Natural,110
R_1gV0nM14irZgMPZ,4,Natural,110
R_21hSrgBfSwe6VJb,4,Natural,110
R_pGXVFwsgFdUZ8ch,6,Natural,110
R_11Y2Pa2pUFXWqth,6,Natural,110
R_3qDKjTRExJW3fZF,6,Natural,110
R_2DS8A5jet8RKvJ3,6,Natural,110
R_5A3j2kWcSoGb2z7,6,Natural,110
R_UftK5VCoUFhBQfn,5,Natural,110
R_1i52cNrFLlQofDH,6,Natural,110
R_2TS3Dz7DecuSBw5,5,Natural,110
R_27VBNyVzZQAoKT5,4,Natural,110
R_3Mm7GJhcdvN3kKR,6,Natural,110
R_2UVfO8fX3fKoECN,5,Natural,110
R_3EXYnfdDhfLx45R,5,Natural,110
R_pLSAZuQYwnECElH,6,Natural,110
R_1OrjdSec7LbKnTP,4,Natural,110
R_3dXGr8Iipx2j6bH,6,Natural,110
R_3e44JFk7FsyNCyj,6,Natural,110
R_brugXlWLVk31ve9,6,Natural,111
R_2ONj3n03G0tLorq,5,Natural,111
R_2y4bF24AXuDscvO,6,Natural,111
R_3Iq9VHtkSBWEpEh,6,Natural,111
R_2ZVJDLfArV7jvub,6,Natural,111
R_ZxXnxcvVTAiWOit,6,Natural,111
R_3gLQ81v2NzoLKjG,6,Natural,111
R_3qf0HcFJMNmjjtY,5,Natural,111
R_31hf5LtsfZRjmey,6,Natural,111
R_1omOfVvQXu41gTe,6,Natural,111
R_12xoTVBdCgwH4OZ,5,Natural,111
R_3MuMg7RIFgTTxPa,6,Natural,111
R_2ScT8z3dyb1PQg7,6,Natural,111
R_2wM0FxKdpajKK94,6,Natural,111
R_3EQlfjlsoGNJpHd,4,Natural,111
R_3smfSQGciRidBCR,6,Natural,111
R_3HNdlMKraMsCN7A,6,Natural,111
R_3g8cyJdd4kVbtjT,4,Natural,111
R_1Fu28vaC41GOtJi,6,Natural,111
R_3g2cyaUO2Yw6VBt,6,Natural,111
R_3QDdfu7BbWRdSpa,4,Natural,111
R_2v7UB4XcNmqRlkH,5,Natural,111
R_2sXqPXU0FFGnq6c,4,Natural,111
R_1FaN0DmS3ptai9w,6,Natural,111
R_29cEilrERsh9L4M,6,Natural,111
R_3gNTX9x77jEuwjk,6,Natural,111
R_cPfRLoFW4HbWL8B,6,Natural,111
R_3feMl4i8dYxINjH,6,Natural,111
R_BEdB8CQjh6NV0Fr,6,Natural,111
R_1K8YF5J90lXrLI6,6,Natural,111
R_2akskyK4Q8mBOoN,5,Natural,111
R_QhRNexHibNtZlmx,6,Natural,111
R_2478SXLZm5wqKBS,6,Natural,111
R_8uo4PgOEo3NaD9D,5,Natural,111
R_1i34oCzAj8geMMf,5,Natural,111
R_Q03hI5KVidVctu9,6,Natural,111
R_1gMbRwYLELkVyxN,6,Natural,111
R_3CDxki7DHIckjbP,5,Natural,111
R_1GWAA9TXrKKiRdT,6,Natural,111
R_1hHbM2b5o8m9lLm,6,Natural,111
R_1gV0nM14irZgMPZ,5,Natural,111
R_21hSrgBfSwe6VJb,5,Natural,111
R_pGXVFwsgFdUZ8ch,6,Natural,111
R_11Y2Pa2pUFXWqth,6,Natural,111
R_3qDKjTRExJW3fZF,6,Natural,111
R_2DS8A5jet8RKvJ3,6,Natural,111
R_5A3j2kWcSoGb2z7,6,Natural,111
R_UftK5VCoUFhBQfn,6,Natural,111
R_1i52cNrFLlQofDH,6,Natural,111
R_2TS3Dz7DecuSBw5,6,Natural,111
R_27VBNyVzZQAoKT5,6,Natural,111
R_3Mm7GJhcdvN3kKR,6,Natural,111
R_2UVfO8fX3fKoECN,5,Natural,111
R_3EXYnfdDhfLx45R,6,Natural,111
R_pLSAZuQYwnECElH,6,Natural,111
R_1OrjdSec7LbKnTP,6,Natural,111
R_3dXGr8Iipx2j6bH,6,Natural,111
R_3e44JFk7FsyNCyj,6,Natural,111
R_brugXlWLVk31ve9,6,Natural,112
R_2ONj3n03G0tLorq,5,Natural,112
R_2y4bF24AXuDscvO,6,Natural,112
R_3Iq9VHtkSBWEpEh,6,Natural,112
R_2ZVJDLfArV7jvub,6,Natural,112
R_ZxXnxcvVTAiWOit,4,Natural,112
R_3gLQ81v2NzoLKjG,6,Natural,112
R_3qf0HcFJMNmjjtY,6,Natural,112
R_31hf5LtsfZRjmey,4,Natural,112
R_1omOfVvQXu41gTe,6,Natural,112
R_12xoTVBdCgwH4OZ,5,Natural,112
R_3MuMg7RIFgTTxPa,6,Natural,112
R_2ScT8z3dyb1PQg7,4,Natural,112
R_2wM0FxKdpajKK94,5,Natural,112
R_3EQlfjlsoGNJpHd,4,Natural,112
R_3smfSQGciRidBCR,3,Natural,112
R_3HNdlMKraMsCN7A,2,Natural,112
R_3g8cyJdd4kVbtjT,4,Natural,112
R_1Fu28vaC41GOtJi,6,Natural,112
R_3g2cyaUO2Yw6VBt,3,Natural,112
R_3QDdfu7BbWRdSpa,6,Natural,112
R_2v7UB4XcNmqRlkH,6,Natural,112
R_2sXqPXU0FFGnq6c,6,Natural,112
R_1FaN0DmS3ptai9w,6,Natural,112
R_29cEilrERsh9L4M,6,Natural,112
R_3gNTX9x77jEuwjk,5,Natural,112
R_cPfRLoFW4HbWL8B,6,Natural,112
R_3feMl4i8dYxINjH,4,Natural,112
R_BEdB8CQjh6NV0Fr,5,Natural,112
R_1K8YF5J90lXrLI6,6,Natural,112
R_2akskyK4Q8mBOoN,4,Natural,112
R_QhRNexHibNtZlmx,4,Natural,112
R_2478SXLZm5wqKBS,6,Natural,112
R_8uo4PgOEo3NaD9D,4,Natural,112
R_1i34oCzAj8geMMf,6,Natural,112
R_Q03hI5KVidVctu9,6,Natural,112
R_1gMbRwYLELkVyxN,6,Natural,112
R_3CDxki7DHIckjbP,6,Natural,112
R_1GWAA9TXrKKiRdT,6,Natural,112
R_1hHbM2b5o8m9lLm,6,Natural,112
R_1gV0nM14irZgMPZ,3,Natural,112
R_21hSrgBfSwe6VJb,5,Natural,112
R_pGXVFwsgFdUZ8ch,6,Natural,112
R_11Y2Pa2pUFXWqth,4,Natural,112
R_3qDKjTRExJW3fZF,4,Natural,112
R_2DS8A5jet8RKvJ3,6,Natural,112
R_5A3j2kWcSoGb2z7,5,Natural,112
R_UftK5VCoUFhBQfn,3,Natural,112
R_1i52cNrFLlQofDH,3,Natural,112
R_2TS3Dz7DecuSBw5,5,Natural,112
R_27VBNyVzZQAoKT5,6,Natural,112
R_3Mm7GJhcdvN3kKR,3,Natural,112
R_2UVfO8fX3fKoECN,5,Natural,112
R_3EXYnfdDhfLx45R,6,Natural,112
R_pLSAZuQYwnECElH,6,Natural,112
R_1OrjdSec7LbKnTP,5,Natural,112
R_3dXGr8Iipx2j6bH,6,Natural,112
R_3e44JFk7FsyNCyj,5,Natural,112
R_brugXlWLVk31ve9,6,Natural,113
R_2ONj3n03G0tLorq,5,Natural,113
R_2y4bF24AXuDscvO,6,Natural,113
R_3Iq9VHtkSBWEpEh,5,Natural,113
R_2ZVJDLfArV7jvub,6,Natural,113
R_ZxXnxcvVTAiWOit,6,Natural,113
R_3gLQ81v2NzoLKjG,6,Natural,113
R_3qf0HcFJMNmjjtY,4,Natural,113
R_31hf5LtsfZRjmey,6,Natural,113
R_1omOfVvQXu41gTe,6,Natural,113
R_12xoTVBdCgwH4OZ,6,Natural,113
R_3MuMg7RIFgTTxPa,6,Natural,113
R_2ScT8z3dyb1PQg7,5,Natural,113
R_2wM0FxKdpajKK94,5,Natural,113
R_3EQlfjlsoGNJpHd,5,Natural,113
R_3smfSQGciRidBCR,5,Natural,113
R_3HNdlMKraMsCN7A,5,Natural,113
R_3g8cyJdd4kVbtjT,4,Natural,113
R_1Fu28vaC41GOtJi,6,Natural,113
R_3g2cyaUO2Yw6VBt,3,Natural,113
R_3QDdfu7BbWRdSpa,6,Natural,113
R_2v7UB4XcNmqRlkH,4,Natural,113
R_2sXqPXU0FFGnq6c,5,Natural,113
R_1FaN0DmS3ptai9w,6,Natural,113
R_29cEilrERsh9L4M,4,Natural,113
R_3gNTX9x77jEuwjk,6,Natural,113
R_cPfRLoFW4HbWL8B,5,Natural,113
R_3feMl4i8dYxINjH,5,Natural,113
R_BEdB8CQjh6NV0Fr,6,Natural,113
R_1K8YF5J90lXrLI6,5,Natural,113
R_2akskyK4Q8mBOoN,6,Natural,113
R_QhRNexHibNtZlmx,5,Natural,113
R_2478SXLZm5wqKBS,6,Natural,113
R_8uo4PgOEo3NaD9D,2,Natural,113
R_1i34oCzAj8geMMf,5,Natural,113
R_Q03hI5KVidVctu9,6,Natural,113
R_1gMbRwYLELkVyxN,5,Natural,113
R_3CDxki7DHIckjbP,5,Natural,113
R_1GWAA9TXrKKiRdT,6,Natural,113
R_1hHbM2b5o8m9lLm,6,Natural,113
R_1gV0nM14irZgMPZ,6,Natural,113
R_21hSrgBfSwe6VJb,5,Natural,113
R_pGXVFwsgFdUZ8ch,6,Natural,113
R_11Y2Pa2pUFXWqth,6,Natural,113
R_3qDKjTRExJW3fZF,6,Natural,113
R_2DS8A5jet8RKvJ3,6,Natural,113
R_5A3j2kWcSoGb2z7,5,Natural,113
R_UftK5VCoUFhBQfn,6,Natural,113
R_1i52cNrFLlQofDH,6,Natural,113
R_2TS3Dz7DecuSBw5,5,Natural,113
R_27VBNyVzZQAoKT5,6,Natural,113
R_3Mm7GJhcdvN3kKR,5,Natural,113
R_2UVfO8fX3fKoECN,4,Natural,113
R_3EXYnfdDhfLx45R,4,Natural,113
R_pLSAZuQYwnECElH,6,Natural,113
R_1OrjdSec7LbKnTP,4,Natural,113
R_3dXGr8Iipx2j6bH,6,Natural,113
R_3e44JFk7FsyNCyj,5,Natural,113
R_brugXlWLVk31ve9,6,Natural,114
R_2ONj3n03G0tLorq,5,Natural,114
R_2y4bF24AXuDscvO,6,Natural,114
R_3Iq9VHtkSBWEpEh,6,Natural,114
R_2ZVJDLfArV7jvub,6,Natural,114
R_ZxXnxcvVTAiWOit,5,Natural,114
R_3gLQ81v2NzoLKjG,6,Natural,114
R_3qf0HcFJMNmjjtY,4,Natural,114
R_31hf5LtsfZRjmey,5,Natural,114
R_1omOfVvQXu41gTe,6,Natural,114
R_12xoTVBdCgwH4OZ,6,Natural,114
R_3MuMg7RIFgTTxPa,6,Natural,114
R_2ScT8z3dyb1PQg7,5,Natural,114
R_2wM0FxKdpajKK94,6,Natural,114
R_3EQlfjlsoGNJpHd,6,Natural,114
R_3smfSQGciRidBCR,6,Natural,114
R_3HNdlMKraMsCN7A,6,Natural,114
R_3g8cyJdd4kVbtjT,5,Natural,114
R_1Fu28vaC41GOtJi,6,Natural,114
R_3g2cyaUO2Yw6VBt,6,Natural,114
R_3QDdfu7BbWRdSpa,6,Natural,114
R_2v7UB4XcNmqRlkH,5,Natural,114
R_2sXqPXU0FFGnq6c,6,Natural,114
R_1FaN0DmS3ptai9w,6,Natural,114
R_29cEilrERsh9L4M,6,Natural,114
R_3gNTX9x77jEuwjk,6,Natural,114
R_cPfRLoFW4HbWL8B,6,Natural,114
R_3feMl4i8dYxINjH,6,Natural,114
R_BEdB8CQjh6NV0Fr,5,Natural,114
R_1K8YF5J90lXrLI6,6,Natural,114
R_2akskyK4Q8mBOoN,5,Natural,114
R_QhRNexHibNtZlmx,6,Natural,114
R_2478SXLZm5wqKBS,6,Natural,114
R_8uo4PgOEo3NaD9D,5,Natural,114
R_1i34oCzAj8geMMf,6,Natural,114
R_Q03hI5KVidVctu9,6,Natural,114
R_1gMbRwYLELkVyxN,6,Natural,114
R_3CDxki7DHIckjbP,5,Natural,114
R_1GWAA9TXrKKiRdT,6,Natural,114
R_1hHbM2b5o8m9lLm,6,Natural,114
R_1gV0nM14irZgMPZ,5,Natural,114
R_21hSrgBfSwe6VJb,4,Natural,114
R_pGXVFwsgFdUZ8ch,6,Natural,114
R_11Y2Pa2pUFXWqth,6,Natural,114
R_3qDKjTRExJW3fZF,6,Natural,114
R_2DS8A5jet8RKvJ3,6,Natural,114
R_5A3j2kWcSoGb2z7,6,Natural,114
R_UftK5VCoUFhBQfn,6,Natural,114
R_1i52cNrFLlQofDH,5,Natural,114
R_2TS3Dz7DecuSBw5,5,Natural,114
R_27VBNyVzZQAoKT5,6,Natural,114
R_3Mm7GJhcdvN3kKR,6,Natural,114
R_2UVfO8fX3fKoECN,5,Natural,114
R_3EXYnfdDhfLx45R,6,Natural,114
R_pLSAZuQYwnECElH,6,Natural,114
R_1OrjdSec7LbKnTP,4,Natural,114
R_3dXGr8Iipx2j6bH,6,Natural,114
R_3e44JFk7FsyNCyj,6,Natural,114
R_brugXlWLVk31ve9,5,Natural,115
R_2ONj3n03G0tLorq,3,Natural,115
R_2y4bF24AXuDscvO,6,Natural,115
R_3Iq9VHtkSBWEpEh,6,Natural,115
R_2ZVJDLfArV7jvub,6,Natural,115
R_ZxXnxcvVTAiWOit,6,Natural,115
R_3gLQ81v2NzoLKjG,6,Natural,115
R_3qf0HcFJMNmjjtY,4,Natural,115
R_31hf5LtsfZRjmey,5,Natural,115
R_1omOfVvQXu41gTe,6,Natural,115
R_12xoTVBdCgwH4OZ,6,Natural,115
R_3MuMg7RIFgTTxPa,6,Natural,115
R_2ScT8z3dyb1PQg7,6,Natural,115
R_2wM0FxKdpajKK94,6,Natural,115
R_3EQlfjlsoGNJpHd,5,Natural,115
R_3smfSQGciRidBCR,4,Natural,115
R_3HNdlMKraMsCN7A,6,Natural,115
R_3g8cyJdd4kVbtjT,4,Natural,115
R_1Fu28vaC41GOtJi,5,Natural,115
R_3g2cyaUO2Yw6VBt,5,Natural,115
R_3QDdfu7BbWRdSpa,6,Natural,115
R_2v7UB4XcNmqRlkH,6,Natural,115
R_2sXqPXU0FFGnq6c,6,Natural,115
R_1FaN0DmS3ptai9w,6,Natural,115
R_29cEilrERsh9L4M,6,Natural,115
R_3gNTX9x77jEuwjk,6,Natural,115
R_cPfRLoFW4HbWL8B,6,Natural,115
R_3feMl4i8dYxINjH,6,Natural,115
R_BEdB8CQjh6NV0Fr,5,Natural,115
R_1K8YF5J90lXrLI6,5,Natural,115
R_2akskyK4Q8mBOoN,5,Natural,115
R_QhRNexHibNtZlmx,6,Natural,115
R_2478SXLZm5wqKBS,6,Natural,115
R_8uo4PgOEo3NaD9D,5,Natural,115
R_1i34oCzAj8geMMf,5,Natural,115
R_Q03hI5KVidVctu9,6,Natural,115
R_1gMbRwYLELkVyxN,6,Natural,115
R_3CDxki7DHIckjbP,4,Natural,115
R_1GWAA9TXrKKiRdT,6,Natural,115
R_1hHbM2b5o8m9lLm,6,Natural,115
R_1gV0nM14irZgMPZ,5,Natural,115
R_21hSrgBfSwe6VJb,6,Natural,115
R_pGXVFwsgFdUZ8ch,6,Natural,115
R_11Y2Pa2pUFXWqth,6,Natural,115
R_3qDKjTRExJW3fZF,6,Natural,115
R_2DS8A5jet8RKvJ3,6,Natural,115
R_5A3j2kWcSoGb2z7,4,Natural,115
R_UftK5VCoUFhBQfn,5,Natural,115
R_1i52cNrFLlQofDH,5,Natural,115
R_2TS3Dz7DecuSBw5,5,Natural,115
R_27VBNyVzZQAoKT5,6,Natural,115
R_3Mm7GJhcdvN3kKR,5,Natural,115
R_2UVfO8fX3fKoECN,6,Natural,115
R_3EXYnfdDhfLx45R,6,Natural,115
R_pLSAZuQYwnECElH,6,Natural,115
R_1OrjdSec7LbKnTP,6,Natural,115
R_3dXGr8Iipx2j6bH,6,Natural,115
R_3e44JFk7FsyNCyj,6,Natural,115
R_brugXlWLVk31ve9,5,Natural,116
R_2ONj3n03G0tLorq,5,Natural,116
R_2y4bF24AXuDscvO,6,Natural,116
R_3Iq9VHtkSBWEpEh,6,Natural,116
R_2ZVJDLfArV7jvub,6,Natural,116
R_ZxXnxcvVTAiWOit,4,Natural,116
R_3gLQ81v2NzoLKjG,6,Natural,116
R_3qf0HcFJMNmjjtY,5,Natural,116
R_31hf5LtsfZRjmey,5,Natural,116
R_1omOfVvQXu41gTe,6,Natural,116
R_12xoTVBdCgwH4OZ,6,Natural,116
R_3MuMg7RIFgTTxPa,6,Natural,116
R_2ScT8z3dyb1PQg7,5,Natural,116
R_2wM0FxKdpajKK94,6,Natural,116
R_3EQlfjlsoGNJpHd,6,Natural,116
R_3smfSQGciRidBCR,6,Natural,116
R_3HNdlMKraMsCN7A,6,Natural,116
R_3g8cyJdd4kVbtjT,5,Natural,116
R_1Fu28vaC41GOtJi,6,Natural,116
R_3g2cyaUO2Yw6VBt,3,Natural,116
R_3QDdfu7BbWRdSpa,6,Natural,116
R_2v7UB4XcNmqRlkH,5,Natural,116
R_2sXqPXU0FFGnq6c,6,Natural,116
R_1FaN0DmS3ptai9w,6,Natural,116
R_29cEilrERsh9L4M,6,Natural,116
R_3gNTX9x77jEuwjk,6,Natural,116
R_cPfRLoFW4HbWL8B,6,Natural,116
R_3feMl4i8dYxINjH,6,Natural,116
R_BEdB8CQjh6NV0Fr,5,Natural,116
R_1K8YF5J90lXrLI6,5,Natural,116
R_2akskyK4Q8mBOoN,6,Natural,116
R_QhRNexHibNtZlmx,6,Natural,116
R_2478SXLZm5wqKBS,6,Natural,116
R_8uo4PgOEo3NaD9D,4,Natural,116
R_1i34oCzAj8geMMf,6,Natural,116
R_Q03hI5KVidVctu9,6,Natural,116
R_1gMbRwYLELkVyxN,6,Natural,116
R_3CDxki7DHIckjbP,6,Natural,116
R_1GWAA9TXrKKiRdT,6,Natural,116
R_1hHbM2b5o8m9lLm,6,Natural,116
R_1gV0nM14irZgMPZ,5,Natural,116
R_21hSrgBfSwe6VJb,5,Natural,116
R_pGXVFwsgFdUZ8ch,6,Natural,116
R_11Y2Pa2pUFXWqth,6,Natural,116
R_3qDKjTRExJW3fZF,6,Natural,116
R_2DS8A5jet8RKvJ3,6,Natural,116
R_5A3j2kWcSoGb2z7,6,Natural,116
R_UftK5VCoUFhBQfn,6,Natural,116
R_1i52cNrFLlQofDH,6,Natural,116
R_2TS3Dz7DecuSBw5,4,Natural,116
R_27VBNyVzZQAoKT5,6,Natural,116
R_3Mm7GJhcdvN3kKR,6,Natural,116
R_2UVfO8fX3fKoECN,4,Natural,116
R_3EXYnfdDhfLx45R,6,Natural,116
R_pLSAZuQYwnECElH,6,Natural,116
R_1OrjdSec7LbKnTP,2,Natural,116
R_3dXGr8Iipx2j6bH,6,Natural,116
R_3e44JFk7FsyNCyj,6,Natural,116
R_brugXlWLVk31ve9,6,Natural,117
R_2ONj3n03G0tLorq,5,Natural,117
R_2y4bF24AXuDscvO,6,Natural,117
R_3Iq9VHtkSBWEpEh,6,Natural,117
R_2ZVJDLfArV7jvub,6,Natural,117
R_ZxXnxcvVTAiWOit,6,Natural,117
R_3gLQ81v2NzoLKjG,6,Natural,117
R_3qf0HcFJMNmjjtY,4,Natural,117
R_31hf5LtsfZRjmey,6,Natural,117
R_1omOfVvQXu41gTe,6,Natural,117
R_12xoTVBdCgwH4OZ,5,Natural,117
R_3MuMg7RIFgTTxPa,6,Natural,117
R_2ScT8z3dyb1PQg7,3,Natural,117
R_2wM0FxKdpajKK94,6,Natural,117
R_3EQlfjlsoGNJpHd,5,Natural,117
R_3smfSQGciRidBCR,5,Natural,117
R_3HNdlMKraMsCN7A,6,Natural,117
R_3g8cyJdd4kVbtjT,3,Natural,117
R_1Fu28vaC41GOtJi,6,Natural,117
R_3g2cyaUO2Yw6VBt,6,Natural,117
R_3QDdfu7BbWRdSpa,6,Natural,117
R_2v7UB4XcNmqRlkH,3,Natural,117
R_2sXqPXU0FFGnq6c,6,Natural,117
R_1FaN0DmS3ptai9w,6,Natural,117
R_29cEilrERsh9L4M,6,Natural,117
R_3gNTX9x77jEuwjk,4,Natural,117
R_cPfRLoFW4HbWL8B,6,Natural,117
R_3feMl4i8dYxINjH,4,Natural,117
R_BEdB8CQjh6NV0Fr,4,Natural,117
R_1K8YF5J90lXrLI6,5,Natural,117
R_2akskyK4Q8mBOoN,5,Natural,117
R_QhRNexHibNtZlmx,6,Natural,117
R_2478SXLZm5wqKBS,6,Natural,117
R_8uo4PgOEo3NaD9D,4,Natural,117
R_1i34oCzAj8geMMf,4,Natural,117
R_Q03hI5KVidVctu9,6,Natural,117
R_1gMbRwYLELkVyxN,6,Natural,117
R_3CDxki7DHIckjbP,5,Natural,117
R_1GWAA9TXrKKiRdT,6,Natural,117
R_1hHbM2b5o8m9lLm,3,Natural,117
R_1gV0nM14irZgMPZ,3,Natural,117
R_21hSrgBfSwe6VJb,5,Natural,117
R_pGXVFwsgFdUZ8ch,6,Natural,117
R_11Y2Pa2pUFXWqth,6,Natural,117
R_3qDKjTRExJW3fZF,6,Natural,117
R_2DS8A5jet8RKvJ3,6,Natural,117
R_5A3j2kWcSoGb2z7,5,Natural,117
R_UftK5VCoUFhBQfn,3,Natural,117
R_1i52cNrFLlQofDH,5,Natural,117
R_2TS3Dz7DecuSBw5,4,Natural,117
R_27VBNyVzZQAoKT5,6,Natural,117
R_3Mm7GJhcdvN3kKR,6,Natural,117
R_2UVfO8fX3fKoECN,5,Natural,117
R_3EXYnfdDhfLx45R,4,Natural,117
R_pLSAZuQYwnECElH,6,Natural,117
R_1OrjdSec7LbKnTP,5,Natural,117
R_3dXGr8Iipx2j6bH,6,Natural,117
R_3e44JFk7FsyNCyj,6,Natural,117
R_brugXlWLVk31ve9,6,Natural,118
R_2ONj3n03G0tLorq,5,Natural,118
R_2y4bF24AXuDscvO,6,Natural,118
R_3Iq9VHtkSBWEpEh,6,Natural,118
R_2ZVJDLfArV7jvub,6,Natural,118
R_ZxXnxcvVTAiWOit,6,Natural,118
R_3gLQ81v2NzoLKjG,6,Natural,118
R_3qf0HcFJMNmjjtY,5,Natural,118
R_31hf5LtsfZRjmey,6,Natural,118
R_1omOfVvQXu41gTe,6,Natural,118
R_12xoTVBdCgwH4OZ,6,Natural,118
R_3MuMg7RIFgTTxPa,6,Natural,118
R_2ScT8z3dyb1PQg7,5,Natural,118
R_2wM0FxKdpajKK94,6,Natural,118
R_3EQlfjlsoGNJpHd,6,Natural,118
R_3smfSQGciRidBCR,5,Natural,118
R_3HNdlMKraMsCN7A,6,Natural,118
R_3g8cyJdd4kVbtjT,5,Natural,118
R_1Fu28vaC41GOtJi,6,Natural,118
R_3g2cyaUO2Yw6VBt,6,Natural,118
R_3QDdfu7BbWRdSpa,6,Natural,118
R_2v7UB4XcNmqRlkH,6,Natural,118
R_2sXqPXU0FFGnq6c,6,Natural,118
R_1FaN0DmS3ptai9w,6,Natural,118
R_29cEilrERsh9L4M,6,Natural,118
R_3gNTX9x77jEuwjk,6,Natural,118
R_cPfRLoFW4HbWL8B,6,Natural,118
R_3feMl4i8dYxINjH,6,Natural,118
R_BEdB8CQjh6NV0Fr,6,Natural,118
R_1K8YF5J90lXrLI6,6,Natural,118
R_2akskyK4Q8mBOoN,6,Natural,118
R_QhRNexHibNtZlmx,5,Natural,118
R_2478SXLZm5wqKBS,6,Natural,118
R_8uo4PgOEo3NaD9D,4,Natural,118
R_1i34oCzAj8geMMf,5,Natural,118
R_Q03hI5KVidVctu9,6,Natural,118
R_1gMbRwYLELkVyxN,6,Natural,118
R_3CDxki7DHIckjbP,6,Natural,118
R_1GWAA9TXrKKiRdT,6,Natural,118
R_1hHbM2b5o8m9lLm,6,Natural,118
R_1gV0nM14irZgMPZ,4,Natural,118
R_21hSrgBfSwe6VJb,5,Natural,118
R_pGXVFwsgFdUZ8ch,6,Natural,118
R_11Y2Pa2pUFXWqth,6,Natural,118
R_3qDKjTRExJW3fZF,6,Natural,118
R_2DS8A5jet8RKvJ3,6,Natural,118
R_5A3j2kWcSoGb2z7,6,Natural,118
R_UftK5VCoUFhBQfn,6,Natural,118
R_1i52cNrFLlQofDH,6,Natural,118
R_2TS3Dz7DecuSBw5,6,Natural,118
R_27VBNyVzZQAoKT5,6,Natural,118
R_3Mm7GJhcdvN3kKR,6,Natural,118
R_2UVfO8fX3fKoECN,5,Natural,118
R_3EXYnfdDhfLx45R,6,Natural,118
R_pLSAZuQYwnECElH,6,Natural,118
R_1OrjdSec7LbKnTP,6,Natural,118
R_3dXGr8Iipx2j6bH,6,Natural,118
R_3e44JFk7FsyNCyj,6,Natural,118
R_brugXlWLVk31ve9,6,Natural,119
R_2ONj3n03G0tLorq,5,Natural,119
R_2y4bF24AXuDscvO,6,Natural,119
R_3Iq9VHtkSBWEpEh,6,Natural,119
R_2ZVJDLfArV7jvub,6,Natural,119
R_ZxXnxcvVTAiWOit,6,Natural,119
R_3gLQ81v2NzoLKjG,6,Natural,119
R_3qf0HcFJMNmjjtY,5,Natural,119
R_31hf5LtsfZRjmey,6,Natural,119
R_1omOfVvQXu41gTe,6,Natural,119
R_12xoTVBdCgwH4OZ,6,Natural,119
R_3MuMg7RIFgTTxPa,6,Natural,119
R_2ScT8z3dyb1PQg7,5,Natural,119
R_2wM0FxKdpajKK94,6,Natural,119
R_3EQlfjlsoGNJpHd,5,Natural,119
R_3smfSQGciRidBCR,4,Natural,119
R_3HNdlMKraMsCN7A,6,Natural,119
R_3g8cyJdd4kVbtjT,4,Natural,119
R_1Fu28vaC41GOtJi,6,Natural,119
R_3g2cyaUO2Yw6VBt,6,Natural,119
R_3QDdfu7BbWRdSpa,6,Natural,119
