subj_id,RT,sentID,measure
R_2SqwKT4bUhZVaYX,12.309,10,Timing_1
R_6yuZ6GaDGqciNE1,7.327,10,Timing_1
R_22DGKB9Dz59SJIt,18.156,10,Timing_1
R_5iDE07CUBSNZdqF,7.752,10,Timing_1
R_2w61flKU0TAtmrX,21.249,10,Timing_1
R_2Y4gtCNHITcznSw,8.548,10,Timing_1
R_2qDHMLvHLCvMWMS,48.059,10,Timing_1
R_bg7cQUV93CWU245,18.846,10,Timing_1
R_2OTJk9jZohSfhSm,11.879,10,Timing_1
R_pGZjTA8wFerMwcV,7.45,10,Timing_1
R_ypTZBjEyvsMpFG9,3.133,10,Timing_1
R_2YkUceTXXRwe7af,2.456,10,Timing_1
R_3D2u0Wq74kM9j2C,1.78,10,Timing_1
R_2Pv6m5XVNiv6pPQ,28.222,10,Timing_1
R_T1l2TIrq1do7Orn,11.307,10,Timing_1
R_9KphKBeCPmqzBCl,9.13,10,Timing_1
R_3qKjZplc0t8Y2IU,2.244,10,Timing_1
R_4GA7uQFTqbGKnlf,1.228,10,Timing_1
R_1hEVfCsYXJCzsVp,1.281,10,Timing_1
R_cHiCbzLrQrYeizP,5.598,10,Timing_1
R_3fQa4YiudlrrSLd,1.861,10,Timing_1
R_z0gtYvawsJg834J,1.616,10,Timing_1
R_2SvKoXHDxtivA4o,11.349,10,Timing_1
R_CeG821dsnmsmiZP,2.394,10,Timing_1
R_3MG93Py9LV1lYqI,1.45,10,Timing_1
R_UrtVng9RxUYqodr,10.432,10,Timing_1
R_yjxZCpumE2JuLwR,5.647,10,Timing_1
R_eOEX0Ye1lmhGlyl,2.819,10,Timing_1
R_cCLhtJmTS5XidYl,20.712,10,Timing_1
R_vZ75WKEQFz64rIt,1.897,10,Timing_1
R_1Nzi2lWnM0CO3kn,22.258,10,Timing_1
R_2tu71tqKKoKbfJ0,18.459,10,Timing_1
R_2PdQi8meHWRd7Fb,3.188,10,Timing_1
R_3PaHNs19NCzMVbu,1.769,10,Timing_1
R_CjK7Ok90OSXQ3XH,2.093,10,Timing_1
R_1lgEwIKXFHGT01V,1.188,10,Timing_1
R_2qq1JLwmdrdJM9d,6.497,10,Timing_1
R_ZrTEV9TpypUZEC5,3.366,10,Timing_1
R_3Gq55dSXHC6ANc8,43.872,10,Timing_1
R_3D8b4ozl4q217Ie,2.261,10,Timing_1
R_qV03fIB34drHELn,1.777,10,Timing_1
R_1mRh44rpwMf0PbH,2.803,10,Timing_1
R_3gNkgaxQ9C21dQW,5.514,10,Timing_1
R_21umvRGJCCZXoit,20.733,10,Timing_1
R_BKctGx9a1Hi7w4h,1.23,11,Timing_1
R_u2ffULg0uVmoetj,2.438,11,Timing_1
R_2vf9l3GOwanVBOH,0.705,11,Timing_1
R_OqjAwL4brYESqul,5.042,11,Timing_1
R_1LG8FwYsk4Xgq61,4.38,11,Timing_1
R_2wQZuV97sKRkDfp,4.026,11,Timing_1
R_2dsf9d9zlzEbaRw,1.663,11,Timing_1
R_3j0ZzVXSe6NB0v0,5.044,11,Timing_1
R_2SqwKT4bUhZVaYX,37.005,11,Timing_1
R_6yuZ6GaDGqciNE1,7.873,11,Timing_1
R_22DGKB9Dz59SJIt,341.106,11,Timing_1
R_5iDE07CUBSNZdqF,6.574,11,Timing_1
R_2w61flKU0TAtmrX,9.469,11,Timing_1
R_2Y4gtCNHITcznSw,6.276,11,Timing_1
R_2qDHMLvHLCvMWMS,3.604,11,Timing_1
R_bg7cQUV93CWU245,12.905,11,Timing_1
R_2OTJk9jZohSfhSm,2.672,11,Timing_1
R_pGZjTA8wFerMwcV,38.281,11,Timing_1
R_ypTZBjEyvsMpFG9,10.977,11,Timing_1
R_2YkUceTXXRwe7af,2.351,11,Timing_1
R_3D2u0Wq74kM9j2C,2.409,11,Timing_1
R_2Pv6m5XVNiv6pPQ,9.434,11,Timing_1
R_T1l2TIrq1do7Orn,6.632,11,Timing_1
R_9KphKBeCPmqzBCl,48.977,11,Timing_1
R_3qKjZplc0t8Y2IU,3.806,11,Timing_1
R_4GA7uQFTqbGKnlf,1.064,11,Timing_1
R_1hEVfCsYXJCzsVp,1.031,11,Timing_1
R_cHiCbzLrQrYeizP,6.741,11,Timing_1
R_3fQa4YiudlrrSLd,0.939,11,Timing_1
R_z0gtYvawsJg834J,1.948,11,Timing_1
R_2SvKoXHDxtivA4o,5.671,11,Timing_1
R_CeG821dsnmsmiZP,1.47,11,Timing_1
R_3MG93Py9LV1lYqI,1.492,11,Timing_1
R_UrtVng9RxUYqodr,7.308,11,Timing_1
R_yjxZCpumE2JuLwR,8.02,11,Timing_1
R_eOEX0Ye1lmhGlyl,9.254,11,Timing_1
R_cCLhtJmTS5XidYl,15.352,11,Timing_1
R_vZ75WKEQFz64rIt,2.624,11,Timing_1
R_1Nzi2lWnM0CO3kn,22.052,11,Timing_1
R_2tu71tqKKoKbfJ0,34.132,11,Timing_1
R_2PdQi8meHWRd7Fb,5.276,11,Timing_1
R_3PaHNs19NCzMVbu,1.796,11,Timing_1
R_CjK7Ok90OSXQ3XH,3.692,11,Timing_1
R_1lgEwIKXFHGT01V,6.675,11,Timing_1
R_2qq1JLwmdrdJM9d,14.876,11,Timing_1
R_ZrTEV9TpypUZEC5,4.487,11,Timing_1
R_3Gq55dSXHC6ANc8,20.369,11,Timing_1
R_3D8b4ozl4q217Ie,2.229,11,Timing_1
R_qV03fIB34drHELn,4.682,11,Timing_1
R_1mRh44rpwMf0PbH,7.148,11,Timing_1
R_3gNkgaxQ9C21dQW,4.543,11,Timing_1
R_21umvRGJCCZXoit,35.534,11,Timing_1
R_BKctGx9a1Hi7w4h,3.024,12,Timing_1
R_u2ffULg0uVmoetj,9.213,12,Timing_1
R_2vf9l3GOwanVBOH,0.616,12,Timing_1
R_OqjAwL4brYESqul,4.291,12,Timing_1
R_1LG8FwYsk4Xgq61,1.921,12,Timing_1
R_2wQZuV97sKRkDfp,1.302,12,Timing_1
R_2dsf9d9zlzEbaRw,2.351,12,Timing_1
R_3j0ZzVXSe6NB0v0,20.624,12,Timing_1
R_2SqwKT4bUhZVaYX,4.285,12,Timing_1
R_6yuZ6GaDGqciNE1,11.62,12,Timing_1
R_22DGKB9Dz59SJIt,2.264,12,Timing_1
R_5iDE07CUBSNZdqF,3.666,12,Timing_1
R_2w61flKU0TAtmrX,2.491,12,Timing_1
R_2Y4gtCNHITcznSw,3.955,12,Timing_1
R_2qDHMLvHLCvMWMS,2.615,12,Timing_1
R_bg7cQUV93CWU245,4.728,12,Timing_1
R_2OTJk9jZohSfhSm,6.725,12,Timing_1
R_pGZjTA8wFerMwcV,3.826,12,Timing_1
R_ypTZBjEyvsMpFG9,3.036,12,Timing_1
R_2YkUceTXXRwe7af,1.953,12,Timing_1
R_3D2u0Wq74kM9j2C,3.558,12,Timing_1
R_2Pv6m5XVNiv6pPQ,5.323,12,Timing_1
R_T1l2TIrq1do7Orn,7.121,12,Timing_1
R_9KphKBeCPmqzBCl,3.797,12,Timing_1
R_3qKjZplc0t8Y2IU,1.828,12,Timing_1
R_4GA7uQFTqbGKnlf,1.062,12,Timing_1
R_1hEVfCsYXJCzsVp,8.582,12,Timing_1
R_cHiCbzLrQrYeizP,3.182,12,Timing_1
R_3fQa4YiudlrrSLd,3.851,12,Timing_1
R_z0gtYvawsJg834J,2.506,12,Timing_1
R_2SvKoXHDxtivA4o,3.505,12,Timing_1
R_CeG821dsnmsmiZP,1.555,12,Timing_1
R_3MG93Py9LV1lYqI,1.903,12,Timing_1
R_UrtVng9RxUYqodr,5.048,12,Timing_1
R_yjxZCpumE2JuLwR,6.522,12,Timing_1
R_eOEX0Ye1lmhGlyl,3.652,12,Timing_1
R_cCLhtJmTS5XidYl,11.129,12,Timing_1
R_vZ75WKEQFz64rIt,2.223,12,Timing_1
R_1Nzi2lWnM0CO3kn,9.984,12,Timing_1
R_2tu71tqKKoKbfJ0,4.977,12,Timing_1
R_2PdQi8meHWRd7Fb,2.179,12,Timing_1
R_3PaHNs19NCzMVbu,2.944,12,Timing_1
R_CjK7Ok90OSXQ3XH,3.17,12,Timing_1
R_1lgEwIKXFHGT01V,0.803,12,Timing_1
R_2qq1JLwmdrdJM9d,5.058,12,Timing_1
R_ZrTEV9TpypUZEC5,5.056,12,Timing_1
R_3Gq55dSXHC6ANc8,12.816,12,Timing_1
R_3D8b4ozl4q217Ie,3.632,12,Timing_1
R_qV03fIB34drHELn,5.718,12,Timing_1
R_1mRh44rpwMf0PbH,5.077,12,Timing_1
R_3gNkgaxQ9C21dQW,3.688,12,Timing_1
R_21umvRGJCCZXoit,12.324,12,Timing_1
R_BKctGx9a1Hi7w4h,1.103,13,Timing_1
R_u2ffULg0uVmoetj,3.139,13,Timing_1
R_2vf9l3GOwanVBOH,0.525,13,Timing_1
R_OqjAwL4brYESqul,5.247,13,Timing_1
R_1LG8FwYsk4Xgq61,3.332,13,Timing_1
R_2wQZuV97sKRkDfp,1.089,13,Timing_1
R_2dsf9d9zlzEbaRw,2.816,13,Timing_1
R_3j0ZzVXSe6NB0v0,4.603,13,Timing_1
R_2SqwKT4bUhZVaYX,6.353,13,Timing_1
R_6yuZ6GaDGqciNE1,7.095,13,Timing_1
R_22DGKB9Dz59SJIt,9.396,13,Timing_1
R_5iDE07CUBSNZdqF,3.902,13,Timing_1
R_2w61flKU0TAtmrX,2.851,13,Timing_1
R_2Y4gtCNHITcznSw,2.783,13,Timing_1
R_2qDHMLvHLCvMWMS,3.433,13,Timing_1
R_bg7cQUV93CWU245,5.156,13,Timing_1
R_2OTJk9jZohSfhSm,3.033,13,Timing_1
R_pGZjTA8wFerMwcV,3.86,13,Timing_1
R_ypTZBjEyvsMpFG9,3.281,13,Timing_1
R_2YkUceTXXRwe7af,3.32,13,Timing_1
R_3D2u0Wq74kM9j2C,2.418,13,Timing_1
R_2Pv6m5XVNiv6pPQ,8.455,13,Timing_1
R_T1l2TIrq1do7Orn,3.099,13,Timing_1
R_9KphKBeCPmqzBCl,2.498,13,Timing_1
R_3qKjZplc0t8Y2IU,2.271,13,Timing_1
R_4GA7uQFTqbGKnlf,1.002,13,Timing_1
R_1hEVfCsYXJCzsVp,0.577,13,Timing_1
R_cHiCbzLrQrYeizP,4.809,13,Timing_1
R_3fQa4YiudlrrSLd,1.798,13,Timing_1
R_z0gtYvawsJg834J,2.32,13,Timing_1
R_2SvKoXHDxtivA4o,20.781,13,Timing_1
R_CeG821dsnmsmiZP,4.343,13,Timing_1
R_3MG93Py9LV1lYqI,2.439,13,Timing_1
R_UrtVng9RxUYqodr,4.789,13,Timing_1
R_yjxZCpumE2JuLwR,2.499,13,Timing_1
R_eOEX0Ye1lmhGlyl,9.549,13,Timing_1
R_cCLhtJmTS5XidYl,4.439,13,Timing_1
R_vZ75WKEQFz64rIt,3.601,13,Timing_1
R_1Nzi2lWnM0CO3kn,3.99,13,Timing_1
R_2tu71tqKKoKbfJ0,3.613,13,Timing_1
R_2PdQi8meHWRd7Fb,3.92,13,Timing_1
R_3PaHNs19NCzMVbu,4.602,13,Timing_1
R_CjK7Ok90OSXQ3XH,158.224,13,Timing_1
R_1lgEwIKXFHGT01V,1.297,13,Timing_1
R_2qq1JLwmdrdJM9d,5.04,13,Timing_1
R_ZrTEV9TpypUZEC5,19.175,13,Timing_1
R_3Gq55dSXHC6ANc8,7.401,13,Timing_1
R_3D8b4ozl4q217Ie,2.958,13,Timing_1
R_qV03fIB34drHELn,8.391,13,Timing_1
R_1mRh44rpwMf0PbH,5.068,13,Timing_1
R_3gNkgaxQ9C21dQW,2.093,13,Timing_1
R_21umvRGJCCZXoit,8.369,13,Timing_1
R_BKctGx9a1Hi7w4h,2.414,15,Timing_1
R_u2ffULg0uVmoetj,2.784,15,Timing_1
R_2vf9l3GOwanVBOH,3.108,15,Timing_1
R_OqjAwL4brYESqul,3.636,15,Timing_1
R_1LG8FwYsk4Xgq61,3.132,15,Timing_1
R_2wQZuV97sKRkDfp,1.166,15,Timing_1
R_2dsf9d9zlzEbaRw,2.796,15,Timing_1
R_3j0ZzVXSe6NB0v0,9.34,15,Timing_1
R_2SqwKT4bUhZVaYX,10.019,15,Timing_1
R_6yuZ6GaDGqciNE1,25.719,15,Timing_1
R_22DGKB9Dz59SJIt,5.922,15,Timing_1
R_5iDE07CUBSNZdqF,9.188,15,Timing_1
R_2w61flKU0TAtmrX,2.665,15,Timing_1
R_2Y4gtCNHITcznSw,335.43,15,Timing_1
R_2qDHMLvHLCvMWMS,3.624,15,Timing_1
R_bg7cQUV93CWU245,4.665,15,Timing_1
R_2OTJk9jZohSfhSm,4.765,15,Timing_1
R_pGZjTA8wFerMwcV,3.754,15,Timing_1
R_ypTZBjEyvsMpFG9,1.818,15,Timing_1
R_2YkUceTXXRwe7af,1.633,15,Timing_1
R_3D2u0Wq74kM9j2C,3.772,15,Timing_1
R_2Pv6m5XVNiv6pPQ,6.613,15,Timing_1
R_T1l2TIrq1do7Orn,4.385,15,Timing_1
R_9KphKBeCPmqzBCl,7.62,15,Timing_1
R_3qKjZplc0t8Y2IU,1.233,15,Timing_1
R_4GA7uQFTqbGKnlf,0.944,15,Timing_1
R_1hEVfCsYXJCzsVp,0.755,15,Timing_1
R_cHiCbzLrQrYeizP,6.32,15,Timing_1
R_3fQa4YiudlrrSLd,1.151,15,Timing_1
R_z0gtYvawsJg834J,3.112,15,Timing_1
R_2SvKoXHDxtivA4o,5.689,15,Timing_1
R_CeG821dsnmsmiZP,2.035,15,Timing_1
R_3MG93Py9LV1lYqI,1.695,15,Timing_1
R_UrtVng9RxUYqodr,26.535,15,Timing_1
R_yjxZCpumE2JuLwR,2.807,15,Timing_1
R_eOEX0Ye1lmhGlyl,5.63,15,Timing_1
R_cCLhtJmTS5XidYl,7.15,15,Timing_1
R_vZ75WKEQFz64rIt,2.152,15,Timing_1
R_1Nzi2lWnM0CO3kn,17.774,15,Timing_1
R_2tu71tqKKoKbfJ0,5.859,15,Timing_1
R_2PdQi8meHWRd7Fb,2.532,15,Timing_1
R_3PaHNs19NCzMVbu,1.882,15,Timing_1
R_CjK7Ok90OSXQ3XH,3.26,15,Timing_1
R_1lgEwIKXFHGT01V,7.157,15,Timing_1
R_2qq1JLwmdrdJM9d,6.13,15,Timing_1
R_ZrTEV9TpypUZEC5,2.212,15,Timing_1
R_3Gq55dSXHC6ANc8,5.828,15,Timing_1
R_3D8b4ozl4q217Ie,3.014,15,Timing_1
R_qV03fIB34drHELn,2.657,15,Timing_1
R_1mRh44rpwMf0PbH,1.796,15,Timing_1
R_3gNkgaxQ9C21dQW,2.82,15,Timing_1
R_21umvRGJCCZXoit,12.245,15,Timing_1
R_BKctGx9a1Hi7w4h,1.421,16,Timing_1
R_u2ffULg0uVmoetj,3.919,16,Timing_1
R_2vf9l3GOwanVBOH,0.696,16,Timing_1
R_OqjAwL4brYESqul,5.36,16,Timing_1
R_1LG8FwYsk4Xgq61,3.681,16,Timing_1
R_2wQZuV97sKRkDfp,1.003,16,Timing_1
R_2dsf9d9zlzEbaRw,3.306,16,Timing_1
R_3j0ZzVXSe6NB0v0,28.394,16,Timing_1
R_2SqwKT4bUhZVaYX,7.508,16,Timing_1
R_6yuZ6GaDGqciNE1,4.796,16,Timing_1
R_22DGKB9Dz59SJIt,5.558,16,Timing_1
R_5iDE07CUBSNZdqF,3.985,16,Timing_1
R_2w61flKU0TAtmrX,2.357,16,Timing_1
R_2Y4gtCNHITcznSw,3.576,16,Timing_1
R_2qDHMLvHLCvMWMS,5.163,16,Timing_1
R_bg7cQUV93CWU245,6.973,16,Timing_1
R_2OTJk9jZohSfhSm,2.26,16,Timing_1
R_pGZjTA8wFerMwcV,3.225,16,Timing_1
R_ypTZBjEyvsMpFG9,3.283,16,Timing_1
R_2YkUceTXXRwe7af,1.325,16,Timing_1
R_3D2u0Wq74kM9j2C,3.697,16,Timing_1
R_2Pv6m5XVNiv6pPQ,5.456,16,Timing_1
R_T1l2TIrq1do7Orn,5.636,16,Timing_1
R_9KphKBeCPmqzBCl,48.276,16,Timing_1
R_3qKjZplc0t8Y2IU,0.896,16,Timing_1
R_4GA7uQFTqbGKnlf,1.76,16,Timing_1
R_1hEVfCsYXJCzsVp,3.838,16,Timing_1
R_cHiCbzLrQrYeizP,24.662,16,Timing_1
R_3fQa4YiudlrrSLd,2.052,16,Timing_1
R_z0gtYvawsJg834J,3.539,16,Timing_1
R_2SvKoXHDxtivA4o,7.55,16,Timing_1
R_CeG821dsnmsmiZP,1.627,16,Timing_1
R_3MG93Py9LV1lYqI,1.719,16,Timing_1
R_UrtVng9RxUYqodr,5.16,16,Timing_1
R_yjxZCpumE2JuLwR,3.417,16,Timing_1
R_eOEX0Ye1lmhGlyl,8.811,16,Timing_1
R_cCLhtJmTS5XidYl,4.862,16,Timing_1
R_vZ75WKEQFz64rIt,2.991,16,Timing_1
R_1Nzi2lWnM0CO3kn,3.272,16,Timing_1
R_2tu71tqKKoKbfJ0,3.305,16,Timing_1
R_2PdQi8meHWRd7Fb,4.783,16,Timing_1
R_3PaHNs19NCzMVbu,2.062,16,Timing_1
R_CjK7Ok90OSXQ3XH,1.936,16,Timing_1
R_1lgEwIKXFHGT01V,1.116,16,Timing_1
R_2qq1JLwmdrdJM9d,4.353,16,Timing_1
R_ZrTEV9TpypUZEC5,66.881,16,Timing_1
R_3Gq55dSXHC6ANc8,3.706,16,Timing_1
R_3D8b4ozl4q217Ie,3.154,16,Timing_1
R_qV03fIB34drHELn,309.037,16,Timing_1
R_1mRh44rpwMf0PbH,5.792,16,Timing_1
R_3gNkgaxQ9C21dQW,2.812,16,Timing_1
R_21umvRGJCCZXoit,7.722,16,Timing_1
R_BKctGx9a1Hi7w4h,1.086,17,Timing_1
R_u2ffULg0uVmoetj,3.132,17,Timing_1
R_2vf9l3GOwanVBOH,0.53,17,Timing_1
R_OqjAwL4brYESqul,3.974,17,Timing_1
R_1LG8FwYsk4Xgq61,4.05,17,Timing_1
R_2wQZuV97sKRkDfp,1.127,17,Timing_1
R_2dsf9d9zlzEbaRw,6.543,17,Timing_1
R_3j0ZzVXSe6NB0v0,10.171,17,Timing_1
R_2SqwKT4bUhZVaYX,5.562,17,Timing_1
R_6yuZ6GaDGqciNE1,6.923,17,Timing_1
R_22DGKB9Dz59SJIt,3.586,17,Timing_1
R_5iDE07CUBSNZdqF,7.042,17,Timing_1
R_2w61flKU0TAtmrX,2.794,17,Timing_1
R_2Y4gtCNHITcznSw,63.522,17,Timing_1
R_2qDHMLvHLCvMWMS,3.668,17,Timing_1
R_bg7cQUV93CWU245,9.501,17,Timing_1
R_2OTJk9jZohSfhSm,5.251,17,Timing_1
R_pGZjTA8wFerMwcV,4.245,17,Timing_1
R_ypTZBjEyvsMpFG9,3.095,17,Timing_1
R_2YkUceTXXRwe7af,1.368,17,Timing_1
R_3D2u0Wq74kM9j2C,13.704,17,Timing_1
R_2Pv6m5XVNiv6pPQ,12.316,17,Timing_1
R_T1l2TIrq1do7Orn,5.56,17,Timing_1
R_9KphKBeCPmqzBCl,10.847,17,Timing_1
R_3qKjZplc0t8Y2IU,5.21,17,Timing_1
R_4GA7uQFTqbGKnlf,1.418,17,Timing_1
R_1hEVfCsYXJCzsVp,0.799,17,Timing_1
R_cHiCbzLrQrYeizP,5.443,17,Timing_1
R_3fQa4YiudlrrSLd,1.057,17,Timing_1
R_z0gtYvawsJg834J,2.361,17,Timing_1
R_2SvKoXHDxtivA4o,6.028,17,Timing_1
R_CeG821dsnmsmiZP,1.485,17,Timing_1
R_3MG93Py9LV1lYqI,2.092,17,Timing_1
R_UrtVng9RxUYqodr,7.697,17,Timing_1
R_yjxZCpumE2JuLwR,3.974,17,Timing_1
R_eOEX0Ye1lmhGlyl,6.335,17,Timing_1
R_cCLhtJmTS5XidYl,7.008,17,Timing_1
R_vZ75WKEQFz64rIt,2.708,17,Timing_1
R_1Nzi2lWnM0CO3kn,3.648,17,Timing_1
R_2tu71tqKKoKbfJ0,4.364,17,Timing_1
R_2PdQi8meHWRd7Fb,6.74,17,Timing_1
R_3PaHNs19NCzMVbu,2.665,17,Timing_1
R_CjK7Ok90OSXQ3XH,8.281,17,Timing_1
R_1lgEwIKXFHGT01V,4.909,17,Timing_1
R_2qq1JLwmdrdJM9d,5.569,17,Timing_1
R_ZrTEV9TpypUZEC5,2.593,17,Timing_1
R_3Gq55dSXHC6ANc8,8.557,17,Timing_1
R_3D8b4ozl4q217Ie,85.892,17,Timing_1
R_qV03fIB34drHELn,12.453,17,Timing_1
R_1mRh44rpwMf0PbH,1.509,17,Timing_1
R_3gNkgaxQ9C21dQW,2.301,17,Timing_1
R_21umvRGJCCZXoit,6.521,17,Timing_1
R_BKctGx9a1Hi7w4h,1.957,18,Timing_1
R_u2ffULg0uVmoetj,4.324,18,Timing_1
R_2vf9l3GOwanVBOH,0.81,18,Timing_1
R_OqjAwL4brYESqul,6.479,18,Timing_1
R_1LG8FwYsk4Xgq61,3.259,18,Timing_1
R_2wQZuV97sKRkDfp,1.568,18,Timing_1
R_2dsf9d9zlzEbaRw,3.359,18,Timing_1
R_3j0ZzVXSe6NB0v0,5.906,18,Timing_1
R_2SqwKT4bUhZVaYX,8.751,18,Timing_1
R_6yuZ6GaDGqciNE1,13.011,18,Timing_1
R_22DGKB9Dz59SJIt,3.127,18,Timing_1
R_5iDE07CUBSNZdqF,6.344,18,Timing_1
R_2w61flKU0TAtmrX,2.75,18,Timing_1
R_2Y4gtCNHITcznSw,4.852,18,Timing_1
R_2qDHMLvHLCvMWMS,12.95,18,Timing_1
R_bg7cQUV93CWU245,19.412,18,Timing_1
R_2OTJk9jZohSfhSm,1.973,18,Timing_1
R_pGZjTA8wFerMwcV,4.706,18,Timing_1
R_ypTZBjEyvsMpFG9,2.591,18,Timing_1
R_2YkUceTXXRwe7af,2.158,18,Timing_1
R_3D2u0Wq74kM9j2C,3.218,18,Timing_1
R_2Pv6m5XVNiv6pPQ,5.066,18,Timing_1
R_T1l2TIrq1do7Orn,7.133,18,Timing_1
R_9KphKBeCPmqzBCl,14.552,18,Timing_1
R_3qKjZplc0t8Y2IU,1.392,18,Timing_1
R_4GA7uQFTqbGKnlf,1.014,18,Timing_1
R_1hEVfCsYXJCzsVp,0.964,18,Timing_1
R_cHiCbzLrQrYeizP,10.376,18,Timing_1
R_3fQa4YiudlrrSLd,1.063,18,Timing_1
R_z0gtYvawsJg834J,2.109,18,Timing_1
R_2SvKoXHDxtivA4o,22.062,18,Timing_1
R_CeG821dsnmsmiZP,2.047,18,Timing_1
R_3MG93Py9LV1lYqI,1.485,18,Timing_1
R_UrtVng9RxUYqodr,12.22,18,Timing_1
R_yjxZCpumE2JuLwR,9.238,18,Timing_1
R_eOEX0Ye1lmhGlyl,53.514,18,Timing_1
R_cCLhtJmTS5XidYl,10.463,18,Timing_1
R_vZ75WKEQFz64rIt,2.424,18,Timing_1
R_1Nzi2lWnM0CO3kn,11.403,18,Timing_1
R_2tu71tqKKoKbfJ0,7.322,18,Timing_1
R_2PdQi8meHWRd7Fb,7.496,18,Timing_1
R_3PaHNs19NCzMVbu,2.201,18,Timing_1
R_CjK7Ok90OSXQ3XH,6.769,18,Timing_1
R_1lgEwIKXFHGT01V,25.486,18,Timing_1
R_2qq1JLwmdrdJM9d,9.9,18,Timing_1
R_ZrTEV9TpypUZEC5,3.805,18,Timing_1
R_3Gq55dSXHC6ANc8,4.193,18,Timing_1
R_3D8b4ozl4q217Ie,2.884,18,Timing_1
R_qV03fIB34drHELn,4.369,18,Timing_1
R_1mRh44rpwMf0PbH,1.259,18,Timing_1
R_3gNkgaxQ9C21dQW,3.729,18,Timing_1
R_21umvRGJCCZXoit,11.284,18,Timing_1
R_BKctGx9a1Hi7w4h,1.427,19,Timing_1
R_u2ffULg0uVmoetj,14.176,19,Timing_1
R_2vf9l3GOwanVBOH,7.987,19,Timing_1
R_OqjAwL4brYESqul,4.042,19,Timing_1
R_1LG8FwYsk4Xgq61,3.381,19,Timing_1
R_2wQZuV97sKRkDfp,1.283,19,Timing_1
R_2dsf9d9zlzEbaRw,2.528,19,Timing_1
R_3j0ZzVXSe6NB0v0,2.304,19,Timing_1
R_2SqwKT4bUhZVaYX,3.644,19,Timing_1
R_6yuZ6GaDGqciNE1,13.006,19,Timing_1
R_22DGKB9Dz59SJIt,1.229,19,Timing_1
R_5iDE07CUBSNZdqF,13.466,19,Timing_1
R_2w61flKU0TAtmrX,2.186,19,Timing_1
R_2Y4gtCNHITcznSw,2.963,19,Timing_1
R_2qDHMLvHLCvMWMS,2.044,19,Timing_1
R_bg7cQUV93CWU245,7.374,19,Timing_1
R_2OTJk9jZohSfhSm,2.302,19,Timing_1
R_pGZjTA8wFerMwcV,2.953,19,Timing_1
R_ypTZBjEyvsMpFG9,3.096,19,Timing_1
R_2YkUceTXXRwe7af,2.006,19,Timing_1
R_3D2u0Wq74kM9j2C,2.134,19,Timing_1
R_2Pv6m5XVNiv6pPQ,15.523,19,Timing_1
R_T1l2TIrq1do7Orn,5.239,19,Timing_1
R_9KphKBeCPmqzBCl,8.874,19,Timing_1
R_3qKjZplc0t8Y2IU,1.972,19,Timing_1
R_4GA7uQFTqbGKnlf,0.884,19,Timing_1
R_1hEVfCsYXJCzsVp,1.696,19,Timing_1
R_cHiCbzLrQrYeizP,3.28,19,Timing_1
R_3fQa4YiudlrrSLd,0.735,19,Timing_1
R_z0gtYvawsJg834J,38.875,19,Timing_1
R_2SvKoXHDxtivA4o,5.471,19,Timing_1
R_CeG821dsnmsmiZP,1.858,19,Timing_1
R_3MG93Py9LV1lYqI,1.447,19,Timing_1
R_UrtVng9RxUYqodr,5.669,19,Timing_1
R_yjxZCpumE2JuLwR,2.597,19,Timing_1
R_eOEX0Ye1lmhGlyl,25.217,19,Timing_1
R_cCLhtJmTS5XidYl,6.35,19,Timing_1
R_vZ75WKEQFz64rIt,2.78,19,Timing_1
R_1Nzi2lWnM0CO3kn,15.015,19,Timing_1
R_2tu71tqKKoKbfJ0,4.593,19,Timing_1
R_2PdQi8meHWRd7Fb,5.728,19,Timing_1
R_3PaHNs19NCzMVbu,2.018,19,Timing_1
R_CjK7Ok90OSXQ3XH,3.961,19,Timing_1
R_1lgEwIKXFHGT01V,1.753,19,Timing_1
R_2qq1JLwmdrdJM9d,3.22,19,Timing_1
R_ZrTEV9TpypUZEC5,3.325,19,Timing_1
R_3Gq55dSXHC6ANc8,5.851,19,Timing_1
R_3D8b4ozl4q217Ie,2.508,19,Timing_1
R_qV03fIB34drHELn,3.24,19,Timing_1
R_1mRh44rpwMf0PbH,4.316,19,Timing_1
R_3gNkgaxQ9C21dQW,2.151,19,Timing_1
R_21umvRGJCCZXoit,3.987,19,Timing_1
R_BKctGx9a1Hi7w4h,1.145,20,Timing_1
R_u2ffULg0uVmoetj,7.332,20,Timing_1
R_2vf9l3GOwanVBOH,0.618,20,Timing_1
R_OqjAwL4brYESqul,2.937,20,Timing_1
R_1LG8FwYsk4Xgq61,2.834,20,Timing_1
R_2wQZuV97sKRkDfp,1.023,20,Timing_1
R_2dsf9d9zlzEbaRw,3.662,20,Timing_1
R_3j0ZzVXSe6NB0v0,4.921,20,Timing_1
R_2SqwKT4bUhZVaYX,5.55,20,Timing_1
R_6yuZ6GaDGqciNE1,5.492,20,Timing_1
R_22DGKB9Dz59SJIt,3.898,20,Timing_1
R_5iDE07CUBSNZdqF,3.056,20,Timing_1
R_2w61flKU0TAtmrX,8.012,20,Timing_1
R_2Y4gtCNHITcznSw,2.408,20,Timing_1
R_2qDHMLvHLCvMWMS,9.455,20,Timing_1
R_bg7cQUV93CWU245,5.463,20,Timing_1
R_2OTJk9jZohSfhSm,3.155,20,Timing_1
R_pGZjTA8wFerMwcV,1.929,20,Timing_1
