subj_id,Diff,measure,sentID
R_UrtVng9RxUYqodr,5,Diff,11
R_yjxZCpumE2JuLwR,6,Diff,11
R_eOEX0Ye1lmhGlyl,6,Diff,11
R_cCLhtJmTS5XidYl,6,Diff,11
R_vZ75WKEQFz64rIt,6,Diff,11
R_1Nzi2lWnM0CO3kn,5,Diff,11
R_2tu71tqKKoKbfJ0,5,Diff,11
R_2PdQi8meHWRd7Fb,4,Diff,11
R_3PaHNs19NCzMVbu,5,Diff,11
R_CjK7Ok90OSXQ3XH,6,Diff,11
R_1lgEwIKXFHGT01V,6,Diff,11
R_2qq1JLwmdrdJM9d,4,Diff,11
R_ZrTEV9TpypUZEC5,6,Diff,11
R_3Gq55dSXHC6ANc8,6,Diff,11
R_3D8b4ozl4q217Ie,3,Diff,11
R_qV03fIB34drHELn,3,Diff,11
R_1mRh44rpwMf0PbH,6,Diff,11
R_3gNkgaxQ9C21dQW,6,Diff,11
R_21umvRGJCCZXoit,3,Diff,11
R_BKctGx9a1Hi7w4h,5,Diff,12
R_u2ffULg0uVmoetj,6,Diff,12
R_2vf9l3GOwanVBOH,6,Diff,12
R_OqjAwL4brYESqul,6,Diff,12
R_1LG8FwYsk4Xgq61,6,Diff,12
R_2wQZuV97sKRkDfp,6,Diff,12
R_2dsf9d9zlzEbaRw,6,Diff,12
R_3j0ZzVXSe6NB0v0,6,Diff,12
R_2SqwKT4bUhZVaYX,6,Diff,12
R_6yuZ6GaDGqciNE1,5,Diff,12
R_22DGKB9Dz59SJIt,6,Diff,12
R_5iDE07CUBSNZdqF,6,Diff,12
R_2w61flKU0TAtmrX,6,Diff,12
R_2Y4gtCNHITcznSw,5,Diff,12
R_2qDHMLvHLCvMWMS,6,Diff,12
R_bg7cQUV93CWU245,5,Diff,12
R_2OTJk9jZohSfhSm,6,Diff,12
R_pGZjTA8wFerMwcV,6,Diff,12
R_ypTZBjEyvsMpFG9,6,Diff,12
R_2YkUceTXXRwe7af,4,Diff,12
R_3D2u0Wq74kM9j2C,6,Diff,12
R_2Pv6m5XVNiv6pPQ,6,Diff,12
R_T1l2TIrq1do7Orn,5,Diff,12
R_9KphKBeCPmqzBCl,6,Diff,12
R_3qKjZplc0t8Y2IU,4,Diff,12
R_4GA7uQFTqbGKnlf,6,Diff,12
R_1hEVfCsYXJCzsVp,6,Diff,12
R_cHiCbzLrQrYeizP,6,Diff,12
R_3fQa4YiudlrrSLd,6,Diff,12
R_z0gtYvawsJg834J,6,Diff,12
R_2SvKoXHDxtivA4o,6,Diff,12
R_CeG821dsnmsmiZP,5,Diff,12
R_3MG93Py9LV1lYqI,6,Diff,12
R_UrtVng9RxUYqodr,6,Diff,12
R_yjxZCpumE2JuLwR,6,Diff,12
R_eOEX0Ye1lmhGlyl,6,Diff,12
R_cCLhtJmTS5XidYl,6,Diff,12
R_vZ75WKEQFz64rIt,5,Diff,12
R_1Nzi2lWnM0CO3kn,6,Diff,12
R_2tu71tqKKoKbfJ0,6,Diff,12
R_2PdQi8meHWRd7Fb,5,Diff,12
R_3PaHNs19NCzMVbu,6,Diff,12
R_CjK7Ok90OSXQ3XH,6,Diff,12
R_1lgEwIKXFHGT01V,6,Diff,12
R_2qq1JLwmdrdJM9d,6,Diff,12
R_ZrTEV9TpypUZEC5,6,Diff,12
R_3Gq55dSXHC6ANc8,6,Diff,12
R_3D8b4ozl4q217Ie,6,Diff,12
R_qV03fIB34drHELn,3,Diff,12
R_1mRh44rpwMf0PbH,6,Diff,12
R_3gNkgaxQ9C21dQW,6,Diff,12
R_21umvRGJCCZXoit,6,Diff,12
R_BKctGx9a1Hi7w4h,4,Diff,13
R_u2ffULg0uVmoetj,5,Diff,13
R_2vf9l3GOwanVBOH,6,Diff,13
R_OqjAwL4brYESqul,6,Diff,13
R_1LG8FwYsk4Xgq61,5,Diff,13
R_2wQZuV97sKRkDfp,6,Diff,13
R_2dsf9d9zlzEbaRw,6,Diff,13
R_3j0ZzVXSe6NB0v0,6,Diff,13
R_2SqwKT4bUhZVaYX,6,Diff,13
R_6yuZ6GaDGqciNE1,6,Diff,13
R_22DGKB9Dz59SJIt,5,Diff,13
R_5iDE07CUBSNZdqF,6,Diff,13
R_2w61flKU0TAtmrX,6,Diff,13
R_2Y4gtCNHITcznSw,6,Diff,13
R_2qDHMLvHLCvMWMS,6,Diff,13
R_bg7cQUV93CWU245,6,Diff,13
R_2OTJk9jZohSfhSm,6,Diff,13
R_pGZjTA8wFerMwcV,5,Diff,13
R_ypTZBjEyvsMpFG9,6,Diff,13
R_2YkUceTXXRwe7af,4,Diff,13
R_3D2u0Wq74kM9j2C,6,Diff,13
R_2Pv6m5XVNiv6pPQ,6,Diff,13
R_T1l2TIrq1do7Orn,6,Diff,13
R_9KphKBeCPmqzBCl,5,Diff,13
R_3qKjZplc0t8Y2IU,6,Diff,13
R_4GA7uQFTqbGKnlf,6,Diff,13
R_1hEVfCsYXJCzsVp,5,Diff,13
R_cHiCbzLrQrYeizP,6,Diff,13
R_3fQa4YiudlrrSLd,6,Diff,13
R_z0gtYvawsJg834J,6,Diff,13
R_2SvKoXHDxtivA4o,6,Diff,13
R_CeG821dsnmsmiZP,6,Diff,13
R_3MG93Py9LV1lYqI,6,Diff,13
R_UrtVng9RxUYqodr,6,Diff,13
R_yjxZCpumE2JuLwR,6,Diff,13
R_eOEX0Ye1lmhGlyl,6,Diff,13
R_cCLhtJmTS5XidYl,6,Diff,13
R_vZ75WKEQFz64rIt,4,Diff,13
R_1Nzi2lWnM0CO3kn,6,Diff,13
R_2tu71tqKKoKbfJ0,6,Diff,13
R_2PdQi8meHWRd7Fb,5,Diff,13
R_3PaHNs19NCzMVbu,6,Diff,13
R_CjK7Ok90OSXQ3XH,6,Diff,13
R_1lgEwIKXFHGT01V,6,Diff,13
R_2qq1JLwmdrdJM9d,6,Diff,13
R_ZrTEV9TpypUZEC5,6,Diff,13
R_3Gq55dSXHC6ANc8,6,Diff,13
R_3D8b4ozl4q217Ie,6,Diff,13
R_qV03fIB34drHELn,6,Diff,13
R_1mRh44rpwMf0PbH,6,Diff,13
R_3gNkgaxQ9C21dQW,6,Diff,13
R_21umvRGJCCZXoit,5,Diff,13
R_BKctGx9a1Hi7w4h,6,Diff,15
R_u2ffULg0uVmoetj,5,Diff,15
R_2vf9l3GOwanVBOH,5,Diff,15
R_OqjAwL4brYESqul,4,Diff,15
R_1LG8FwYsk4Xgq61,5,Diff,15
R_2wQZuV97sKRkDfp,5,Diff,15
R_2dsf9d9zlzEbaRw,6,Diff,15
R_3j0ZzVXSe6NB0v0,6,Diff,15
R_2SqwKT4bUhZVaYX,5,Diff,15
R_6yuZ6GaDGqciNE1,6,Diff,15
R_22DGKB9Dz59SJIt,6,Diff,15
R_5iDE07CUBSNZdqF,5,Diff,15
R_2w61flKU0TAtmrX,6,Diff,15
R_2Y4gtCNHITcznSw,6,Diff,15
R_2qDHMLvHLCvMWMS,6,Diff,15
R_bg7cQUV93CWU245,6,Diff,15
R_2OTJk9jZohSfhSm,5,Diff,15
R_pGZjTA8wFerMwcV,4,Diff,15
R_ypTZBjEyvsMpFG9,6,Diff,15
R_2YkUceTXXRwe7af,6,Diff,15
R_3D2u0Wq74kM9j2C,6,Diff,15
R_2Pv6m5XVNiv6pPQ,6,Diff,15
R_T1l2TIrq1do7Orn,6,Diff,15
R_9KphKBeCPmqzBCl,5,Diff,15
R_3qKjZplc0t8Y2IU,4,Diff,15
R_4GA7uQFTqbGKnlf,6,Diff,15
R_1hEVfCsYXJCzsVp,4,Diff,15
R_cHiCbzLrQrYeizP,6,Diff,15
R_3fQa4YiudlrrSLd,6,Diff,15
R_z0gtYvawsJg834J,6,Diff,15
R_2SvKoXHDxtivA4o,5,Diff,15
R_CeG821dsnmsmiZP,6,Diff,15
R_3MG93Py9LV1lYqI,6,Diff,15
R_UrtVng9RxUYqodr,3,Diff,15
R_yjxZCpumE2JuLwR,3,Diff,15
R_eOEX0Ye1lmhGlyl,6,Diff,15
R_cCLhtJmTS5XidYl,6,Diff,15
R_vZ75WKEQFz64rIt,4,Diff,15
R_1Nzi2lWnM0CO3kn,5,Diff,15
R_2tu71tqKKoKbfJ0,5,Diff,15
R_2PdQi8meHWRd7Fb,4,Diff,15
R_3PaHNs19NCzMVbu,6,Diff,15
R_CjK7Ok90OSXQ3XH,6,Diff,15
R_1lgEwIKXFHGT01V,6,Diff,15
R_2qq1JLwmdrdJM9d,6,Diff,15
R_ZrTEV9TpypUZEC5,4,Diff,15
R_3Gq55dSXHC6ANc8,4,Diff,15
R_3D8b4ozl4q217Ie,6,Diff,15
R_qV03fIB34drHELn,4,Diff,15
R_1mRh44rpwMf0PbH,6,Diff,15
R_3gNkgaxQ9C21dQW,4,Diff,15
R_21umvRGJCCZXoit,6,Diff,15
R_BKctGx9a1Hi7w4h,6,Diff,16
R_u2ffULg0uVmoetj,6,Diff,16
R_2vf9l3GOwanVBOH,6,Diff,16
R_OqjAwL4brYESqul,6,Diff,16
R_1LG8FwYsk4Xgq61,6,Diff,16
R_2wQZuV97sKRkDfp,5,Diff,16
R_2dsf9d9zlzEbaRw,6,Diff,16
R_3j0ZzVXSe6NB0v0,6,Diff,16
R_2SqwKT4bUhZVaYX,6,Diff,16
R_6yuZ6GaDGqciNE1,6,Diff,16
R_22DGKB9Dz59SJIt,5,Diff,16
R_5iDE07CUBSNZdqF,6,Diff,16
R_2w61flKU0TAtmrX,5,Diff,16
R_2Y4gtCNHITcznSw,6,Diff,16
R_2qDHMLvHLCvMWMS,5,Diff,16
R_bg7cQUV93CWU245,6,Diff,16
R_2OTJk9jZohSfhSm,6,Diff,16
R_pGZjTA8wFerMwcV,6,Diff,16
R_ypTZBjEyvsMpFG9,6,Diff,16
R_2YkUceTXXRwe7af,5,Diff,16
R_3D2u0Wq74kM9j2C,6,Diff,16
R_2Pv6m5XVNiv6pPQ,6,Diff,16
R_T1l2TIrq1do7Orn,5,Diff,16
R_9KphKBeCPmqzBCl,6,Diff,16
R_3qKjZplc0t8Y2IU,6,Diff,16
R_4GA7uQFTqbGKnlf,6,Diff,16
R_1hEVfCsYXJCzsVp,5,Diff,16
R_cHiCbzLrQrYeizP,6,Diff,16
R_3fQa4YiudlrrSLd,5,Diff,16
R_z0gtYvawsJg834J,6,Diff,16
R_2SvKoXHDxtivA4o,5,Diff,16
R_CeG821dsnmsmiZP,6,Diff,16
R_3MG93Py9LV1lYqI,6,Diff,16
R_UrtVng9RxUYqodr,6,Diff,16
R_yjxZCpumE2JuLwR,6,Diff,16
R_eOEX0Ye1lmhGlyl,6,Diff,16
R_cCLhtJmTS5XidYl,6,Diff,16
R_vZ75WKEQFz64rIt,5,Diff,16
R_1Nzi2lWnM0CO3kn,6,Diff,16
R_2tu71tqKKoKbfJ0,6,Diff,16
R_2PdQi8meHWRd7Fb,5,Diff,16
R_3PaHNs19NCzMVbu,6,Diff,16
R_CjK7Ok90OSXQ3XH,6,Diff,16
R_1lgEwIKXFHGT01V,6,Diff,16
R_2qq1JLwmdrdJM9d,6,Diff,16
R_ZrTEV9TpypUZEC5,6,Diff,16
R_3Gq55dSXHC6ANc8,6,Diff,16
R_3D8b4ozl4q217Ie,6,Diff,16
R_qV03fIB34drHELn,6,Diff,16
R_1mRh44rpwMf0PbH,6,Diff,16
R_3gNkgaxQ9C21dQW,6,Diff,16
R_21umvRGJCCZXoit,5,Diff,16
R_BKctGx9a1Hi7w4h,5,Diff,17
R_u2ffULg0uVmoetj,5,Diff,17
R_2vf9l3GOwanVBOH,5,Diff,17
R_OqjAwL4brYESqul,6,Diff,17
R_1LG8FwYsk4Xgq61,6,Diff,17
R_2wQZuV97sKRkDfp,6,Diff,17
R_2dsf9d9zlzEbaRw,6,Diff,17
R_3j0ZzVXSe6NB0v0,6,Diff,17
R_2SqwKT4bUhZVaYX,6,Diff,17
R_6yuZ6GaDGqciNE1,6,Diff,17
R_22DGKB9Dz59SJIt,6,Diff,17
R_5iDE07CUBSNZdqF,6,Diff,17
R_2w61flKU0TAtmrX,6,Diff,17
R_2Y4gtCNHITcznSw,6,Diff,17
R_2qDHMLvHLCvMWMS,6,Diff,17
R_bg7cQUV93CWU245,6,Diff,17
R_2OTJk9jZohSfhSm,6,Diff,17
R_pGZjTA8wFerMwcV,6,Diff,17
R_ypTZBjEyvsMpFG9,6,Diff,17
R_2YkUceTXXRwe7af,5,Diff,17
R_3D2u0Wq74kM9j2C,6,Diff,17
R_2Pv6m5XVNiv6pPQ,6,Diff,17
R_T1l2TIrq1do7Orn,5,Diff,17
R_9KphKBeCPmqzBCl,6,Diff,17
R_3qKjZplc0t8Y2IU,6,Diff,17
R_4GA7uQFTqbGKnlf,6,Diff,17
R_1hEVfCsYXJCzsVp,5,Diff,17
R_cHiCbzLrQrYeizP,6,Diff,17
R_3fQa4YiudlrrSLd,6,Diff,17
R_z0gtYvawsJg834J,6,Diff,17
R_2SvKoXHDxtivA4o,5,Diff,17
R_CeG821dsnmsmiZP,6,Diff,17
R_3MG93Py9LV1lYqI,6,Diff,17
R_UrtVng9RxUYqodr,6,Diff,17
R_yjxZCpumE2JuLwR,5,Diff,17
R_eOEX0Ye1lmhGlyl,6,Diff,17
R_cCLhtJmTS5XidYl,6,Diff,17
R_vZ75WKEQFz64rIt,5,Diff,17
R_1Nzi2lWnM0CO3kn,6,Diff,17
R_2tu71tqKKoKbfJ0,6,Diff,17
R_2PdQi8meHWRd7Fb,5,Diff,17
R_3PaHNs19NCzMVbu,6,Diff,17
R_CjK7Ok90OSXQ3XH,6,Diff,17
R_1lgEwIKXFHGT01V,6,Diff,17
R_2qq1JLwmdrdJM9d,6,Diff,17
R_ZrTEV9TpypUZEC5,6,Diff,17
R_3Gq55dSXHC6ANc8,5,Diff,17
R_3D8b4ozl4q217Ie,6,Diff,17
R_qV03fIB34drHELn,4,Diff,17
R_1mRh44rpwMf0PbH,6,Diff,17
R_3gNkgaxQ9C21dQW,6,Diff,17
R_21umvRGJCCZXoit,5,Diff,17
R_BKctGx9a1Hi7w4h,4,Diff,18
R_u2ffULg0uVmoetj,5,Diff,18
R_2vf9l3GOwanVBOH,4,Diff,18
R_OqjAwL4brYESqul,6,Diff,18
R_1LG8FwYsk4Xgq61,6,Diff,18
R_2wQZuV97sKRkDfp,6,Diff,18
R_2dsf9d9zlzEbaRw,6,Diff,18
R_3j0ZzVXSe6NB0v0,6,Diff,18
R_2SqwKT4bUhZVaYX,5,Diff,18
R_6yuZ6GaDGqciNE1,5,Diff,18
R_22DGKB9Dz59SJIt,5,Diff,18
R_5iDE07CUBSNZdqF,6,Diff,18
R_2w61flKU0TAtmrX,6,Diff,18
R_2Y4gtCNHITcznSw,6,Diff,18
R_2qDHMLvHLCvMWMS,5,Diff,18
R_bg7cQUV93CWU245,4,Diff,18
R_2OTJk9jZohSfhSm,6,Diff,18
R_pGZjTA8wFerMwcV,5,Diff,18
R_ypTZBjEyvsMpFG9,5,Diff,18
R_2YkUceTXXRwe7af,5,Diff,18
R_3D2u0Wq74kM9j2C,6,Diff,18
R_2Pv6m5XVNiv6pPQ,6,Diff,18
R_T1l2TIrq1do7Orn,5,Diff,18
R_9KphKBeCPmqzBCl,4,Diff,18
R_3qKjZplc0t8Y2IU,6,Diff,18
R_4GA7uQFTqbGKnlf,6,Diff,18
R_1hEVfCsYXJCzsVp,4,Diff,18
R_cHiCbzLrQrYeizP,6,Diff,18
R_3fQa4YiudlrrSLd,6,Diff,18
R_z0gtYvawsJg834J,6,Diff,18
R_2SvKoXHDxtivA4o,3,Diff,18
R_CeG821dsnmsmiZP,6,Diff,18
R_3MG93Py9LV1lYqI,6,Diff,18
R_UrtVng9RxUYqodr,6,Diff,18
R_yjxZCpumE2JuLwR,4,Diff,18
R_eOEX0Ye1lmhGlyl,6,Diff,18
R_cCLhtJmTS5XidYl,6,Diff,18
R_vZ75WKEQFz64rIt,5,Diff,18
R_1Nzi2lWnM0CO3kn,5,Diff,18
R_2tu71tqKKoKbfJ0,5,Diff,18
R_2PdQi8meHWRd7Fb,4,Diff,18
R_3PaHNs19NCzMVbu,6,Diff,18
R_CjK7Ok90OSXQ3XH,6,Diff,18
R_1lgEwIKXFHGT01V,6,Diff,18
R_2qq1JLwmdrdJM9d,6,Diff,18
R_ZrTEV9TpypUZEC5,6,Diff,18
R_3Gq55dSXHC6ANc8,5,Diff,18
R_3D8b4ozl4q217Ie,2,Diff,18
R_qV03fIB34drHELn,4,Diff,18
R_1mRh44rpwMf0PbH,6,Diff,18
R_3gNkgaxQ9C21dQW,6,Diff,18
R_21umvRGJCCZXoit,5,Diff,18
R_BKctGx9a1Hi7w4h,3,Diff,19
R_u2ffULg0uVmoetj,5,Diff,19
R_2vf9l3GOwanVBOH,6,Diff,19
R_OqjAwL4brYESqul,6,Diff,19
R_1LG8FwYsk4Xgq61,6,Diff,19
R_2wQZuV97sKRkDfp,6,Diff,19
R_2dsf9d9zlzEbaRw,6,Diff,19
R_3j0ZzVXSe6NB0v0,6,Diff,19
R_2SqwKT4bUhZVaYX,6,Diff,19
R_6yuZ6GaDGqciNE1,6,Diff,19
R_22DGKB9Dz59SJIt,5,Diff,19
R_5iDE07CUBSNZdqF,4,Diff,19
R_2w61flKU0TAtmrX,5,Diff,19
R_2Y4gtCNHITcznSw,5,Diff,19
R_2qDHMLvHLCvMWMS,6,Diff,19
R_bg7cQUV93CWU245,6,Diff,19
R_2OTJk9jZohSfhSm,6,Diff,19
R_pGZjTA8wFerMwcV,6,Diff,19
R_ypTZBjEyvsMpFG9,5,Diff,19
R_2YkUceTXXRwe7af,5,Diff,19
R_3D2u0Wq74kM9j2C,6,Diff,19
R_2Pv6m5XVNiv6pPQ,6,Diff,19
R_T1l2TIrq1do7Orn,5,Diff,19
R_9KphKBeCPmqzBCl,6,Diff,19
R_3qKjZplc0t8Y2IU,6,Diff,19
R_4GA7uQFTqbGKnlf,5,Diff,19
R_1hEVfCsYXJCzsVp,5,Diff,19
R_cHiCbzLrQrYeizP,5,Diff,19
R_3fQa4YiudlrrSLd,6,Diff,19
R_z0gtYvawsJg834J,6,Diff,19
R_2SvKoXHDxtivA4o,6,Diff,19
R_CeG821dsnmsmiZP,6,Diff,19
R_3MG93Py9LV1lYqI,6,Diff,19
R_UrtVng9RxUYqodr,6,Diff,19
R_yjxZCpumE2JuLwR,6,Diff,19
R_eOEX0Ye1lmhGlyl,6,Diff,19
R_cCLhtJmTS5XidYl,6,Diff,19
R_vZ75WKEQFz64rIt,4,Diff,19
R_1Nzi2lWnM0CO3kn,4,Diff,19
R_2tu71tqKKoKbfJ0,5,Diff,19
R_2PdQi8meHWRd7Fb,3,Diff,19
R_3PaHNs19NCzMVbu,6,Diff,19
R_CjK7Ok90OSXQ3XH,6,Diff,19
R_1lgEwIKXFHGT01V,4,Diff,19
R_2qq1JLwmdrdJM9d,6,Diff,19
R_ZrTEV9TpypUZEC5,6,Diff,19
R_3Gq55dSXHC6ANc8,6,Diff,19
R_3D8b4ozl4q217Ie,5,Diff,19
R_qV03fIB34drHELn,3,Diff,19
R_1mRh44rpwMf0PbH,6,Diff,19
R_3gNkgaxQ9C21dQW,6,Diff,19
R_21umvRGJCCZXoit,6,Diff,19
R_BKctGx9a1Hi7w4h,5,Diff,20
R_u2ffULg0uVmoetj,6,Diff,20
R_2vf9l3GOwanVBOH,6,Diff,20
R_OqjAwL4brYESqul,6,Diff,20
R_1LG8FwYsk4Xgq61,6,Diff,20
R_2wQZuV97sKRkDfp,6,Diff,20
R_2dsf9d9zlzEbaRw,6,Diff,20
R_3j0ZzVXSe6NB0v0,6,Diff,20
R_2SqwKT4bUhZVaYX,6,Diff,20
R_6yuZ6GaDGqciNE1,6,Diff,20
R_22DGKB9Dz59SJIt,6,Diff,20
R_5iDE07CUBSNZdqF,6,Diff,20
R_2w61flKU0TAtmrX,6,Diff,20
R_2Y4gtCNHITcznSw,6,Diff,20
R_2qDHMLvHLCvMWMS,6,Diff,20
R_bg7cQUV93CWU245,6,Diff,20
R_2OTJk9jZohSfhSm,6,Diff,20
R_pGZjTA8wFerMwcV,6,Diff,20
R_ypTZBjEyvsMpFG9,5,Diff,20
R_2YkUceTXXRwe7af,6,Diff,20
R_3D2u0Wq74kM9j2C,6,Diff,20
R_2Pv6m5XVNiv6pPQ,6,Diff,20
R_T1l2TIrq1do7Orn,6,Diff,20
R_9KphKBeCPmqzBCl,6,Diff,20
R_3qKjZplc0t8Y2IU,6,Diff,20
R_4GA7uQFTqbGKnlf,6,Diff,20
R_1hEVfCsYXJCzsVp,6,Diff,20
R_cHiCbzLrQrYeizP,6,Diff,20
R_3fQa4YiudlrrSLd,6,Diff,20
R_z0gtYvawsJg834J,6,Diff,20
R_2SvKoXHDxtivA4o,6,Diff,20
R_CeG821dsnmsmiZP,6,Diff,20
R_3MG93Py9LV1lYqI,6,Diff,20
R_UrtVng9RxUYqodr,6,Diff,20
R_yjxZCpumE2JuLwR,6,Diff,20
R_eOEX0Ye1lmhGlyl,6,Diff,20
R_cCLhtJmTS5XidYl,6,Diff,20
R_vZ75WKEQFz64rIt,6,Diff,20
R_1Nzi2lWnM0CO3kn,6,Diff,20
R_2tu71tqKKoKbfJ0,6,Diff,20
R_2PdQi8meHWRd7Fb,6,Diff,20
R_3PaHNs19NCzMVbu,6,Diff,20
R_CjK7Ok90OSXQ3XH,6,Diff,20
R_1lgEwIKXFHGT01V,6,Diff,20
R_2qq1JLwmdrdJM9d,6,Diff,20
R_ZrTEV9TpypUZEC5,6,Diff,20
R_3Gq55dSXHC6ANc8,6,Diff,20
R_3D8b4ozl4q217Ie,6,Diff,20
R_qV03fIB34drHELn,6,Diff,20
R_1mRh44rpwMf0PbH,6,Diff,20
R_3gNkgaxQ9C21dQW,6,Diff,20
R_21umvRGJCCZXoit,5,Diff,20
R_BKctGx9a1Hi7w4h,4,Diff,21
R_u2ffULg0uVmoetj,6,Diff,21
R_2vf9l3GOwanVBOH,6,Diff,21
R_OqjAwL4brYESqul,6,Diff,21
R_1LG8FwYsk4Xgq61,5,Diff,21
R_2wQZuV97sKRkDfp,5,Diff,21
R_2dsf9d9zlzEbaRw,6,Diff,21
R_3j0ZzVXSe6NB0v0,6,Diff,21
R_2SqwKT4bUhZVaYX,6,Diff,21
R_6yuZ6GaDGqciNE1,6,Diff,21
R_22DGKB9Dz59SJIt,5,Diff,21
R_5iDE07CUBSNZdqF,6,Diff,21
R_2w61flKU0TAtmrX,6,Diff,21
R_2Y4gtCNHITcznSw,6,Diff,21
R_2qDHMLvHLCvMWMS,6,Diff,21
R_bg7cQUV93CWU245,4,Diff,21
R_2OTJk9jZohSfhSm,6,Diff,21
R_pGZjTA8wFerMwcV,6,Diff,21
R_ypTZBjEyvsMpFG9,6,Diff,21
R_2YkUceTXXRwe7af,5,Diff,21
R_3D2u0Wq74kM9j2C,6,Diff,21
R_2Pv6m5XVNiv6pPQ,6,Diff,21
R_T1l2TIrq1do7Orn,4,Diff,21
R_9KphKBeCPmqzBCl,5,Diff,21
R_3qKjZplc0t8Y2IU,6,Diff,21
R_4GA7uQFTqbGKnlf,6,Diff,21
R_1hEVfCsYXJCzsVp,5,Diff,21
R_cHiCbzLrQrYeizP,6,Diff,21
R_3fQa4YiudlrrSLd,6,Diff,21
R_z0gtYvawsJg834J,5,Diff,21
R_2SvKoXHDxtivA4o,4,Diff,21
R_CeG821dsnmsmiZP,6,Diff,21
R_3MG93Py9LV1lYqI,4,Diff,21
R_UrtVng9RxUYqodr,6,Diff,21
R_yjxZCpumE2JuLwR,6,Diff,21
R_eOEX0Ye1lmhGlyl,6,Diff,21
R_cCLhtJmTS5XidYl,6,Diff,21
R_vZ75WKEQFz64rIt,5,Diff,21
R_1Nzi2lWnM0CO3kn,3,Diff,21
R_2tu71tqKKoKbfJ0,5,Diff,21
R_2PdQi8meHWRd7Fb,3,Diff,21
R_3PaHNs19NCzMVbu,6,Diff,21
R_CjK7Ok90OSXQ3XH,6,Diff,21
R_1lgEwIKXFHGT01V,6,Diff,21
R_2qq1JLwmdrdJM9d,6,Diff,21
R_ZrTEV9TpypUZEC5,6,Diff,21
R_3Gq55dSXHC6ANc8,6,Diff,21
R_3D8b4ozl4q217Ie,6,Diff,21
R_qV03fIB34drHELn,3,Diff,21
R_1mRh44rpwMf0PbH,6,Diff,21
R_3gNkgaxQ9C21dQW,6,Diff,21
R_21umvRGJCCZXoit,6,Diff,21
R_BKctGx9a1Hi7w4h,5,Diff,22
R_u2ffULg0uVmoetj,6,Diff,22
R_2vf9l3GOwanVBOH,6,Diff,22
R_OqjAwL4brYESqul,6,Diff,22
R_1LG8FwYsk4Xgq61,6,Diff,22
R_2wQZuV97sKRkDfp,6,Diff,22
R_2dsf9d9zlzEbaRw,6,Diff,22
R_3j0ZzVXSe6NB0v0,6,Diff,22
R_2SqwKT4bUhZVaYX,6,Diff,22
R_6yuZ6GaDGqciNE1,6,Diff,22
R_22DGKB9Dz59SJIt,6,Diff,22
R_5iDE07CUBSNZdqF,6,Diff,22
R_2w61flKU0TAtmrX,6,Diff,22
R_2Y4gtCNHITcznSw,6,Diff,22
R_2qDHMLvHLCvMWMS,6,Diff,22
R_bg7cQUV93CWU245,6,Diff,22
R_2OTJk9jZohSfhSm,6,Diff,22
R_pGZjTA8wFerMwcV,6,Diff,22
R_ypTZBjEyvsMpFG9,5,Diff,22
R_2YkUceTXXRwe7af,5,Diff,22
R_3D2u0Wq74kM9j2C,6,Diff,22
R_2Pv6m5XVNiv6pPQ,6,Diff,22
R_T1l2TIrq1do7Orn,5,Diff,22
R_9KphKBeCPmqzBCl,6,Diff,22
R_3qKjZplc0t8Y2IU,6,Diff,22
R_4GA7uQFTqbGKnlf,6,Diff,22
R_1hEVfCsYXJCzsVp,5,Diff,22
R_cHiCbzLrQrYeizP,6,Diff,22
R_3fQa4YiudlrrSLd,6,Diff,22
R_z0gtYvawsJg834J,6,Diff,22
R_2SvKoXHDxtivA4o,5,Diff,22
R_CeG821dsnmsmiZP,6,Diff,22
R_3MG93Py9LV1lYqI,6,Diff,22
R_UrtVng9RxUYqodr,6,Diff,22
R_yjxZCpumE2JuLwR,6,Diff,22
R_eOEX0Ye1lmhGlyl,6,Diff,22
R_cCLhtJmTS5XidYl,6,Diff,22
R_vZ75WKEQFz64rIt,6,Diff,22
R_1Nzi2lWnM0CO3kn,6,Diff,22
R_2tu71tqKKoKbfJ0,6,Diff,22
R_2PdQi8meHWRd7Fb,5,Diff,22
R_3PaHNs19NCzMVbu,6,Diff,22
R_CjK7Ok90OSXQ3XH,6,Diff,22
R_1lgEwIKXFHGT01V,6,Diff,22
R_2qq1JLwmdrdJM9d,6,Diff,22
R_ZrTEV9TpypUZEC5,6,Diff,22
R_3Gq55dSXHC6ANc8,6,Diff,22
R_3D8b4ozl4q217Ie,6,Diff,22
R_qV03fIB34drHELn,6,Diff,22
R_1mRh44rpwMf0PbH,6,Diff,22
R_3gNkgaxQ9C21dQW,6,Diff,22
R_21umvRGJCCZXoit,5,Diff,22
R_BKctGx9a1Hi7w4h,6,Diff,23
R_u2ffULg0uVmoetj,6,Diff,23
R_2vf9l3GOwanVBOH,6,Diff,23
R_OqjAwL4brYESqul,6,Diff,23
R_1LG8FwYsk4Xgq61,6,Diff,23
R_2wQZuV97sKRkDfp,6,Diff,23
R_2dsf9d9zlzEbaRw,6,Diff,23
R_3j0ZzVXSe6NB0v0,6,Diff,23
R_2SqwKT4bUhZVaYX,6,Diff,23
R_6yuZ6GaDGqciNE1,6,Diff,23
R_22DGKB9Dz59SJIt,6,Diff,23
R_5iDE07CUBSNZdqF,6,Diff,23
R_2w61flKU0TAtmrX,6,Diff,23
R_2Y4gtCNHITcznSw,6,Diff,23
R_2qDHMLvHLCvMWMS,6,Diff,23
